grade,num_tested,pct_ccr,pct_glp,school_code,subgroup,subject,type,year,school_name,district_name,County name
ALL,384,24.7,36.7,780356,ALL,ALL,ALL,2013,Oxendine Elementary,Southeastern Academy School District,Robeson
ALL,898,34.2,45.1,780360,ALL,ALL,ALL,2017,Parkton Elementary,Southeastern Academy School District,Robeson
ALL,897,35.1,46.3,780360,ALL,ALL,ALL,2016,Parkton Elementary,Southeastern Academy School District,Robeson
ALL,911,37,44.2,780360,ALL,ALL,ALL,2015,Parkton Elementary,Southeastern Academy School District,Robeson
ALL,862,31.6,41,780360,ALL,ALL,ALL,2014,Parkton Elementary,Southeastern Academy School District,Robeson
ALL,942,31.6,43.5,780360,ALL,ALL,ALL,2013,Parkton Elementary,Southeastern Academy School District,Robeson
ALL,853,31.7,42.9,780364,ALL,ALL,ALL,2017,Pembroke Elementary,Southeastern Academy School District,Robeson
ALL,809,26.8,38.6,780364,ALL,ALL,ALL,2016,Pembroke Elementary,Southeastern Academy School District,Robeson
ALL,803,31.5,41.8,780364,ALL,ALL,ALL,2015,Pembroke Elementary,Southeastern Academy School District,Robeson
ALL,768,25.4,35.5,780364,ALL,ALL,ALL,2014,Pembroke Elementary,Southeastern Academy School District,Robeson
ALL,798,26.3,37.6,780364,ALL,ALL,ALL,2013,Pembroke Elementary,Southeastern Academy School District,Robeson
ALL,1481,32.7,42.3,780368,ALL,ALL,ALL,2017,Pembroke Middle,Southeastern Academy School District,Robeson
ALL,1537,25.8,35.6,780368,ALL,ALL,ALL,2016,Pembroke Middle,Southeastern Academy School District,Robeson
ALL,1564,24,30.8,780368,ALL,ALL,ALL,2015,Pembroke Middle,Southeastern Academy School District,Robeson
ALL,1647,25,33,780368,ALL,ALL,ALL,2014,Pembroke Middle,Southeastern Academy School District,Robeson
ALL,1829,25.4,34.9,780368,ALL,ALL,ALL,2013,Pembroke Middle,Southeastern Academy School District,Robeson
ALL,488,24.8,35.2,780374,ALL,ALL,ALL,2017,Peterson Elementary,Southeastern Academy School District,Robeson
ALL,501,17.8,28.3,780374,ALL,ALL,ALL,2016,Peterson Elementary,Southeastern Academy School District,Robeson
ALL,478,23.2,32.4,780374,ALL,ALL,ALL,2015,Peterson Elementary,Southeastern Academy School District,Robeson
ALL,450,16.9,27.8,780374,ALL,ALL,ALL,2014,Peterson Elementary,Southeastern Academy School District,Robeson
ALL,433,18,30.7,780374,ALL,ALL,ALL,2013,Peterson Elementary,Southeastern Academy School District,Robeson
ALL,786,34.2,45.9,780376,ALL,ALL,ALL,2017,Piney Grove Elementary,Southeastern Academy School District,Robeson
ALL,780,34.9,49,780376,ALL,ALL,ALL,2016,Piney Grove Elementary,Southeastern Academy School District,Robeson
ALL,799,38.8,49.6,780376,ALL,ALL,ALL,2015,Piney Grove Elementary,Southeastern Academy School District,Robeson
ALL,803,28.8,40.7,780376,ALL,ALL,ALL,2014,Piney Grove Elementary,Southeastern Academy School District,Robeson
ALL,815,31,40.5,780376,ALL,ALL,ALL,2013,Piney Grove Elementary,Southeastern Academy School District,Robeson
ALL,1452,34,45.5,780384,ALL,ALL,ALL,2017,Prospect Elementary,Southeastern Academy School District,Robeson
ALL,1525,30.2,43.8,780384,ALL,ALL,ALL,2016,Prospect Elementary,Southeastern Academy School District,Robeson
ALL,1420,33.2,44.2,780384,ALL,ALL,ALL,2015,Prospect Elementary,Southeastern Academy School District,Robeson
ALL,1452,31.1,42.4,780384,ALL,ALL,ALL,2014,Prospect Elementary,Southeastern Academy School District,Robeson
ALL,1552,26.2,35.4,780384,ALL,ALL,ALL,2013,Prospect Elementary,Southeastern Academy School District,Robeson
ALL,164,89,95,780385,ALL,ALL,ALL,2017,PSRC Early College at RCC,Southeastern Academy School District,Robeson
ALL,153,75.8,91.5,780385,ALL,ALL,ALL,2016,PSRC Early College at RCC,Southeastern Academy School District,Robeson
ALL,141,80.9,89.4,780385,ALL,ALL,ALL,2015,PSRC Early College at RCC,Southeastern Academy School District,Robeson
ALL,131,76.3,87,780385,ALL,ALL,ALL,2014,PSRC Early College at RCC,Southeastern Academy School District,Robeson
ALL,124,57.3,78.2,780385,ALL,ALL,ALL,2013,PSRC Early College at RCC,Southeastern Academy School District,Robeson
ALL,226,19.5,30.1,780390,ALL,ALL,ALL,2017,R B Dean Elementary,Southeastern Academy School District,Robeson
ALL,224,17.4,29.5,780390,ALL,ALL,ALL,2016,R B Dean Elementary,Southeastern Academy School District,Robeson
ALL,208,17.8,29.3,780390,ALL,ALL,ALL,2015,R B Dean Elementary,Southeastern Academy School District,Robeson
ALL,242,14,23.1,780390,ALL,ALL,ALL,2014,R B Dean Elementary,Southeastern Academy School District,Robeson
ALL,234,15.8,21.8,780390,ALL,ALL,ALL,2013,R B Dean Elementary,Southeastern Academy School District,Robeson
ALL,516,43.4,58.3,780391,ALL,ALL,ALL,2017,Red Springs High,Southeastern Academy School District,Robeson
ALL,559,40.6,57.8,780391,ALL,ALL,ALL,2016,Red Springs High,Southeastern Academy School District,Robeson
ALL,577,39.7,48.5,780391,ALL,ALL,ALL,2015,Red Springs High,Southeastern Academy School District,Robeson
ALL,515,38.1,50.3,780391,ALL,ALL,ALL,2014,Red Springs High,Southeastern Academy School District,Robeson
ALL,554,21.7,32.3,780391,ALL,ALL,ALL,2013,Red Springs High,Southeastern Academy School District,Robeson
ALL,438,14.2,25.1,780392,ALL,ALL,ALL,2017,Rex-Rennert Elementary,Southeastern Academy School District,Robeson
ALL,488,15,25.6,780392,ALL,ALL,ALL,2016,Rex-Rennert Elementary,Southeastern Academy School District,Robeson
ALL,505,17.8,24.6,780392,ALL,ALL,ALL,2015,Rex-Rennert Elementary,Southeastern Academy School District,Robeson
ALL,453,20.3,30.7,780392,ALL,ALL,ALL,2014,Rex-Rennert Elementary,Southeastern Academy School District,Robeson
ALL,471,11.5,19.3,780392,ALL,ALL,ALL,2013,Rex-Rennert Elementary,Southeastern Academy School District,Robeson
ALL,1546,30.3,40,780393,ALL,ALL,ALL,2017,Red Springs Middle,Southeastern Academy School District,Robeson
ALL,1510,28.3,40.3,780393,ALL,ALL,ALL,2016,Red Springs Middle,Southeastern Academy School District,Robeson
ALL,1378,27.6,37.2,780393,ALL,ALL,ALL,2015,Red Springs Middle,Southeastern Academy School District,Robeson
ALL,1345,22.5,30.9,780393,ALL,ALL,ALL,2014,Red Springs Middle,Southeastern Academy School District,Robeson
ALL,1438,22.6,31.2,780393,ALL,ALL,ALL,2013,Red Springs Middle,Southeastern Academy School District,Robeson
ALL,346,25.7,34.4,780394,ALL,ALL,ALL,2017,Rosenwald Elementary,Southeastern Academy School District,Robeson
ALL,324,16.4,25.3,780394,ALL,ALL,ALL,2016,Rosenwald Elementary,Southeastern Academy School District,Robeson
ALL,358,14,19.3,780394,ALL,ALL,ALL,2015,Rosenwald Elementary,Southeastern Academy School District,Robeson
ALL,416,14.2,23.8,780394,ALL,ALL,ALL,2014,Rosenwald Elementary,Southeastern Academy School District,Robeson
ALL,340,14.7,23.2,780394,ALL,ALL,ALL,2013,Rosenwald Elementary,Southeastern Academy School District,Robeson
ALL,349,17.8,31.5,780396,ALL,ALL,ALL,2017,Rowland Middle,Southeastern Academy School District,Robeson
ALL,344,25.9,35.8,780396,ALL,ALL,ALL,2016,Rowland Middle,Southeastern Academy School District,Robeson
ALL,374,30.2,41.2,780396,ALL,ALL,ALL,2015,Rowland Middle,Southeastern Academy School District,Robeson
ALL,375,26.7,37.3,780396,ALL,ALL,ALL,2014,Rowland Middle,Southeastern Academy School District,Robeson
ALL,369,30.6,39.8,780396,ALL,ALL,ALL,2013,Rowland Middle,Southeastern Academy School District,Robeson
ALL,216,38.9,52.8,780398,ALL,ALL,ALL,2017,Rowland Norment Elementary,Southeastern Academy School District,Robeson
ALL,246,35.8,50.8,780398,ALL,ALL,ALL,2016,Rowland Norment Elementary,Southeastern Academy School District,Robeson
ALL,216,49.1,58.3,780398,ALL,ALL,ALL,2015,Rowland Norment Elementary,Southeastern Academy School District,Robeson
ALL,184,27.7,43.5,780398,ALL,ALL,ALL,2014,Rowland Norment Elementary,Southeastern Academy School District,Robeson
ALL,196,36.2,52.6,780398,ALL,ALL,ALL,2013,Rowland Norment Elementary,Southeastern Academy School District,Robeson
ALL,1107,28.5,39.6,780400,ALL,ALL,ALL,2017,Saint Pauls Elementary,Southeastern Academy School District,Robeson
ALL,1137,26,37.6,780400,ALL,ALL,ALL,2016,Saint Pauls Elementary,Southeastern Academy School District,Robeson
ALL,992,27.5,35.2,780400,ALL,ALL,ALL,2015,Saint Pauls Elementary,Southeastern Academy School District,Robeson
ALL,965,23.3,32.5,780400,ALL,ALL,ALL,2014,Saint Pauls Elementary,Southeastern Academy School District,Robeson
ALL,940,19,26.8,780400,ALL,ALL,ALL,2013,Saint Pauls Elementary,Southeastern Academy School District,Robeson
ALL,665,31.7,41.8,780401,ALL,ALL,ALL,2017,Saint Pauls High,Southeastern Academy School District,Robeson
ALL,663,28.4,41.3,780401,ALL,ALL,ALL,2016,Saint Pauls High,Southeastern Academy School District,Robeson
ALL,703,28,38.8,780401,ALL,ALL,ALL,2015,Saint Pauls High,Southeastern Academy School District,Robeson
ALL,736,30.7,39.9,780401,ALL,ALL,ALL,2014,Saint Pauls High,Southeastern Academy School District,Robeson
ALL,687,30.6,40.6,780401,ALL,ALL,ALL,2013,Saint Pauls High,Southeastern Academy School District,Robeson
ALL,377,7.4,14.6,780402,ALL,ALL,ALL,2017,South Robeson High,Southeastern Academy School District,Robeson
ALL,347,20.5,28.8,780402,ALL,ALL,ALL,2016,South Robeson High,Southeastern Academy School District,Robeson
ALL,377,17.8,28.9,780402,ALL,ALL,ALL,2015,South Robeson High,Southeastern Academy School District,Robeson
ALL,371,17,27.8,780402,ALL,ALL,ALL,2014,South Robeson High,Southeastern Academy School District,Robeson
ALL,354,25.7,37.9,780402,ALL,ALL,ALL,2013,South Robeson High,Southeastern Academy School District,Robeson
ALL,1087,37.6,46.6,780403,ALL,ALL,ALL,2017,Saint Pauls Middle,Southeastern Academy School District,Robeson
ALL,1033,31.4,40.5,780403,ALL,ALL,ALL,2016,Saint Pauls Middle,Southeastern Academy School District,Robeson
ALL,1058,26.9,34,780403,ALL,ALL,ALL,2015,Saint Pauls Middle,Southeastern Academy School District,Robeson
ALL,1080,28.1,35.7,780403,ALL,ALL,ALL,2014,Saint Pauls Middle,Southeastern Academy School District,Robeson
ALL,1117,29.4,38.9,780403,ALL,ALL,ALL,2013,Saint Pauls Middle,Southeastern Academy School District,Robeson
ALL,200,66.5,77,780407,ALL,ALL,ALL,2017,Tanglewood Elementary,Southeastern Academy School District,Robeson
ALL,194,57.2,70.6,780407,ALL,ALL,ALL,2016,Tanglewood Elementary,Southeastern Academy School District,Robeson
ALL,202,59.4,72.8,780407,ALL,ALL,ALL,2015,Tanglewood Elementary,Southeastern Academy School District,Robeson
ALL,182,51.1,61.5,780407,ALL,ALL,ALL,2014,Tanglewood Elementary,Southeastern Academy School District,Robeson
ALL,178,54.5,71.3,780407,ALL,ALL,ALL,2013,Tanglewood Elementary,Southeastern Academy School District,Robeson
ALL,282,11.3,20.2,780408,ALL,ALL,ALL,2017,Southside/Ashpole Elem,Southeastern Academy School District,Robeson
ALL,326,9.8,18.4,780408,ALL,ALL,ALL,2016,Southside/Ashpole Elem,Southeastern Academy School District,Robeson
ALL,313,16,23.6,780408,ALL,ALL,ALL,2015,Southside/Ashpole Elem,Southeastern Academy School District,Robeson
ALL,326,19.9,29.4,780408,ALL,ALL,ALL,2014,Southside/Ashpole Elem,Southeastern Academy School District,Robeson
ALL,332,23.8,34,780408,ALL,ALL,ALL,2013,Southside/Ashpole Elem,Southeastern Academy School District,Robeson
ALL,480,9.6,14.4,780410,ALL,ALL,ALL,2017,Townsend Middle,Southeastern Academy School District,Robeson
ALL,488,13.3,19.9,780410,ALL,ALL,ALL,2016,Townsend Middle,Southeastern Academy School District,Robeson
ALL,526,11.4,18.6,780410,ALL,ALL,ALL,2015,Townsend Middle,Southeastern Academy School District,Robeson
ALL,536,9.5,16.2,780410,ALL,ALL,ALL,2014,Townsend Middle,Southeastern Academy School District,Robeson
ALL,597,13.2,20.9,780410,ALL,ALL,ALL,2013,Townsend Middle,Southeastern Academy School District,Robeson
ALL,792,33.2,43.6,780412,ALL,ALL,ALL,2017,Union Chapel Elementary,Southeastern Academy School District,Robeson
ALL,714,28.6,41.6,780412,ALL,ALL,ALL,2016,Union Chapel Elementary,Southeastern Academy School District,Robeson
ALL,683,33.5,40.4,780412,ALL,ALL,ALL,2015,Union Chapel Elementary,Southeastern Academy School District,Robeson
ALL,660,29.8,41.7,780412,ALL,ALL,ALL,2014,Union Chapel Elementary,Southeastern Academy School District,Robeson
ALL,649,27.9,39.6,780412,ALL,ALL,ALL,2013,Union Chapel Elementary,Southeastern Academy School District,Robeson
ALL,649,39.3,49.9,780416,ALL,ALL,ALL,2017,Union Elementary,Southeastern Academy School District,Robeson
ALL,627,33.2,46.3,780416,ALL,ALL,ALL,2016,Union Elementary,Southeastern Academy School District,Robeson
ALL,555,37.7,47.7,780416,ALL,ALL,ALL,2015,Union Elementary,Southeastern Academy School District,Robeson
ALL,492,35.8,48.2,780416,ALL,ALL,ALL,2014,Union Elementary,Southeastern Academy School District,Robeson
ALL,460,34.3,44.3,780416,ALL,ALL,ALL,2013,Union Elementary,Southeastern Academy School District,Robeson
ALL,150,19.3,33.3,780417,ALL,ALL,ALL,2017,W H Knuckles,Southeastern Academy School District,Robeson
ALL,136,22.1,27.9,780417,ALL,ALL,ALL,2016,W H Knuckles,Southeastern Academy School District,Robeson
ALL,174,20.7,27,780417,ALL,ALL,ALL,2015,W H Knuckles,Southeastern Academy School District,Robeson
ALL,186,16.1,24.7,780417,ALL,ALL,ALL,2014,W H Knuckles,Southeastern Academy School District,Robeson
ALL,166,15.1,25.3,780417,ALL,ALL,ALL,2013,W H Knuckles,Southeastern Academy School District,Robeson
ALL,74,48.6,62.2,780418,ALL,ALL,ALL,2017,West Lumberton Elementary,Southeastern Academy School District,Robeson
ALL,102,45.1,57.8,780418,ALL,ALL,ALL,2016,West Lumberton Elementary,Southeastern Academy School District,Robeson
ALL,86,50,59.3,780418,ALL,ALL,ALL,2015,West Lumberton Elementary,Southeastern Academy School District,Robeson
ALL,70,55.7,75.7,780418,ALL,ALL,ALL,2014,West Lumberton Elementary,Southeastern Academy School District,Robeson
ALL,68,41.2,54.4,780418,ALL,ALL,ALL,2013,West Lumberton Elementary,Southeastern Academy School District,Robeson
ALL,1137,33.1,42.1,780420,ALL,ALL,ALL,2017,Purnell Swett High,Southeastern Academy School District,Robeson
ALL,1244,25.3,36.6,780420,ALL,ALL,ALL,2016,Purnell Swett High,Southeastern Academy School District,Robeson
ALL,1355,24.6,32.9,780420,ALL,ALL,ALL,2015,Purnell Swett High,Southeastern Academy School District,Robeson
ALL,1471,24.5,33.7,780420,ALL,ALL,ALL,2014,Purnell Swett High,Southeastern Academy School District,Robeson
ALL,1368,26.6,37.6,780420,ALL,ALL,ALL,2013,Purnell Swett High,Southeastern Academy School District,Robeson
ALL,498,64.5,75.5,790302,ALL,ALL,ALL,2017,Bethany Elementary,Rockingham County School District,Rockingham
ALL,483,60.9,72.5,790302,ALL,ALL,ALL,2016,Bethany Elementary,Rockingham County School District,Rockingham
ALL,514,55.3,62.5,790302,ALL,ALL,ALL,2015,Bethany Elementary,Rockingham County School District,Rockingham
ALL,485,52.2,63.3,790302,ALL,ALL,ALL,2014,Bethany Elementary,Rockingham County School District,Rockingham
ALL,530,54.9,65.3,790302,ALL,ALL,ALL,2013,Bethany Elementary,Rockingham County School District,Rockingham
ALL,488,53.7,69.3,790310,ALL,ALL,ALL,2017,Central Elementary,Rockingham County School District,Rockingham
ALL,518,55.8,69.1,790310,ALL,ALL,ALL,2016,Central Elementary,Rockingham County School District,Rockingham
ALL,554,54,64.6,790310,ALL,ALL,ALL,2015,Central Elementary,Rockingham County School District,Rockingham
ALL,545,50.5,62,790310,ALL,ALL,ALL,2014,Central Elementary,Rockingham County School District,Rockingham
ALL,570,47,58.9,790310,ALL,ALL,ALL,2013,Central Elementary,Rockingham County School District,Rockingham
ALL,609,46.6,60.9,790314,ALL,ALL,ALL,2017,Dalton McMichael High,Rockingham County School District,Rockingham
ALL,779,37.7,52.4,790314,ALL,ALL,ALL,2016,Dalton McMichael High,Rockingham County School District,Rockingham
ALL,825,39.9,51.4,790314,ALL,ALL,ALL,2015,Dalton McMichael High,Rockingham County School District,Rockingham
ALL,787,42.6,53.2,790314,ALL,ALL,ALL,2014,Dalton McMichael High,Rockingham County School District,Rockingham
ALL,710,40.6,53.7,790314,ALL,ALL,ALL,2013,Dalton McMichael High,Rockingham County School District,Rockingham
ALL,431,47.3,62.6,790318,ALL,ALL,ALL,2017,Douglass Elementary,Rockingham County School District,Rockingham
ALL,417,47,57.3,790318,ALL,ALL,ALL,2016,Douglass Elementary,Rockingham County School District,Rockingham
ALL,396,44.2,53.8,790318,ALL,ALL,ALL,2015,Douglass Elementary,Rockingham County School District,Rockingham
ALL,434,44.2,56.9,790318,ALL,ALL,ALL,2014,Douglass Elementary,Rockingham County School District,Rockingham
ALL,430,44.4,56.3,790318,ALL,ALL,ALL,2013,Douglass Elementary,Rockingham County School District,Rockingham
ALL,238,29.8,43.7,790322,ALL,ALL,ALL,2017,Draper Elementary,Rockingham County School District,Rockingham
ALL,279,24.4,38.4,790322,ALL,ALL,ALL,2016,Draper Elementary,Rockingham County School District,Rockingham
ALL,274,25.2,35.8,790322,ALL,ALL,ALL,2015,Draper Elementary,Rockingham County School District,Rockingham
ALL,239,31.8,46,790322,ALL,ALL,ALL,2014,Draper Elementary,Rockingham County School District,Rockingham
ALL,216,27.8,39.4,790322,ALL,ALL,ALL,2013,Draper Elementary,Rockingham County School District,Rockingham
ALL,555,44.1,57.7,790327,ALL,ALL,ALL,2017,Huntsville Elementary,Rockingham County School District,Rockingham
ALL,509,47.2,63.5,790327,ALL,ALL,ALL,2016,Huntsville Elementary,Rockingham County School District,Rockingham
ALL,504,45.8,55.6,790327,ALL,ALL,ALL,2015,Huntsville Elementary,Rockingham County School District,Rockingham
ALL,507,48.3,59.4,790327,ALL,ALL,ALL,2014,Huntsville Elementary,Rockingham County School District,Rockingham
ALL,523,45.7,57,790327,ALL,ALL,ALL,2013,Huntsville Elementary,Rockingham County School District,Rockingham
ALL,1469,42.8,52.8,790330,ALL,ALL,ALL,2017,J E Holmes Middle,Rockingham County School District,Rockingham
ALL,1510,44.4,55.6,790330,ALL,ALL,ALL,2016,J E Holmes Middle,Rockingham County School District,Rockingham
ALL,1624,38.8,48.3,790330,ALL,ALL,ALL,2015,J E Holmes Middle,Rockingham County School District,Rockingham
ALL,1786,35.6,45.9,790330,ALL,ALL,ALL,2014,J E Holmes Middle,Rockingham County School District,Rockingham
ALL,1841,35.5,44.7,790330,ALL,ALL,ALL,2013,J E Holmes Middle,Rockingham County School District,Rockingham
ALL,313,45.7,56.2,790334,ALL,ALL,ALL,2017,John W Dillard Elementary,Rockingham County School District,Rockingham
ALL,307,49.2,62.2,790334,ALL,ALL,ALL,2016,John W Dillard Elementary,Rockingham County School District,Rockingham
ALL,308,55.2,62.7,790334,ALL,ALL,ALL,2015,John W Dillard Elementary,Rockingham County School District,Rockingham
ALL,316,47.5,57.6,790334,ALL,ALL,ALL,2014,John W Dillard Elementary,Rockingham County School District,Rockingham
ALL,347,30.8,40.1,790334,ALL,ALL,ALL,2013,John W Dillard Elementary,Rockingham County School District,Rockingham
ALL,567,40.7,56.6,790344,ALL,ALL,ALL,2017,Leaksville-Spray Elementary,Rockingham County School District,Rockingham
ALL,598,39.3,53.8,790344,ALL,ALL,ALL,2016,Leaksville-Spray Elementary,Rockingham County School District,Rockingham
ALL,571,37.7,49,790344,ALL,ALL,ALL,2015,Leaksville-Spray Elementary,Rockingham County School District,Rockingham
